date,temperature,precipitation,wind_speed,radiation,next_day_temp,will_rain
2020-07-31,24.1,0.7,23.4,25.03,20.5,0
2020-08-01,20.5,0.0,19.7,16.37,18.0,0
2020-08-02,18.0,0.1,18.4,16.26,17.7,0
2020-08-03,17.7,0.7,14.1,19.54,17.1,0
2020-08-04,17.1,0.0,23.7,16.69,19.6,0
2020-08-05,19.6,0.0,29.0,22.22,21.4,0
2020-08-06,21.4,0.3,16.2,12.34,24.4,0
2020-08-07,24.4,0.0,17.4,24.22,25.5,0
2020-08-08,25.5,0.0,15.7,18.13,23.6,0
2020-08-09,23.6,0.2,18.4,22.52,25.5,0
2020-08-10,25.5,0.0,14.5,22.55,26.0,0
2020-08-11,26.0,0.0,11.5,22.38,26.0,0
2020-08-12,26.0,0.2,14.2,21.26,22.7,1
2020-08-13,22.7,10.1,14.0,15.8,19.3,1
2020-08-14,19.3,4.7,12.8,8.75,19.4,1
2020-08-15,19.4,11.9,14.4,7.3,19.7,1
2020-08-16,19.7,2.0,12.9,12.51,18.0,0
2020-08-17,18.0,0.3,18.4,16.25,18.2,1
2020-08-18,18.2,4.9,23.9,14.23,18.3,1
2020-08-19,18.3,7.4,22.6,4.95,19.9,0
2020-08-20,19.9,0.6,27.6,20.16,19.7,0
2020-08-21,19.7,0.0,42.6,17.84,18.1,0
2020-08-22,18.1,0.3,32.6,17.99,17.1,0
2020-08-23,17.1,0.3,21.8,14.54,16.5,1
2020-08-24,16.5,1.1,19.9,14.48,17.7,1
2020-08-25,17.7,11.0,43.3,11.6,17.3,0
2020-08-26,17.3,0.0,41.6,13.47,15.1,1
2020-08-27,15.1,8.7,16.3,9.64,14.0,1
2020-08-28,14.0,4.3,27.5,11.86,13.1,1
2020-08-29,13.1,5.2,33.2,9.13,13.6,0
2020-08-30,13.6,0.1,25.5,11.16,13.0,0
2020-08-31,13.0,0.0,8.7,12.85,14.4,0
2020-09-01,14.4,0.0,6.7,15.0,14.8,1
2020-09-02,14.8,2.0,20.2,11.54,17.8,1
2020-09-03,17.8,3.3,29.6,5.37,15.2,0
2020-09-04,15.2,0.2,20.3,10.05,14.0,0
2020-09-05,14.0,0.1,17.8,14.76,13.4,0
2020-09-06,13.4,0.0,13.3,13.71,14.9,0
2020-09-07,14.9,0.0,22.9,10.2,18.8,0
2020-09-08,18.8,0.0,17.2,9.7,17.7,0
2020-09-09,17.7,0.0,19.8,9.57,13.7,0
2020-09-10,13.7,0.0,10.1,16.91,14.1,0
2020-09-11,14.1,0.0,19.2,15.68,15.6,0
2020-09-12,15.6,0.0,20.4,13.59,17.0,0
2020-09-13,17.0,0.0,19.5,17.47,18.1,0
2020-09-14,18.1,0.0,10.1,17.68,21.0,0
2020-09-15,21.0,0.0,12.4,14.94,19.8,0
2020-09-16,19.8,0.3,22.7,13.76,15.9,0
2020-09-17,15.9,0.0,23.8,15.54,15.6,0
2020-09-18,15.6,0.0,26.5,16.77,17.5,0
2020-09-19,17.5,0.0,27.4,15.67,17.9,0
2020-09-20,17.9,0.0,20.4,15.31,16.3,0
2020-09-21,16.3,0.0,10.5,14.32,17.5,0
2020-09-22,17.5,0.0,21.4,13.37,15.5,1
2020-09-23,15.5,5.1,27.9,6.03,11.2,1
2020-09-24,11.2,5.8,29.1,9.86,10.3,0
2020-09-25,10.3,0.2,39.7,9.92,10.0,0
2020-09-26,10.0,0.0,34.7,10.11,11.9,0
2020-09-27,11.9,0.4,33.6,6.37,12.9,0
2020-09-28,12.9,0.2,16.5,13.46,14.9,1
2020-09-29,14.9,1.9,15.2,8.5,14.1,1
2020-09-30,14.1,6.0,29.5,5.82,12.3,1
2020-10-01,12.3,1.1,19.2,9.95,12.0,1
2020-10-02,12.0,27.6,35.2,1.53,13.3,1
2020-10-03,13.3,31.8,30.3,3.65,10.0,1
2020-10-04,10.0,29.6,29.4,1.74,12.0,0
2020-10-05,12.0,1.0,24.2,9.5,12.5,1
2020-10-06,12.5,3.9,30.4,9.21,11.9,1
2020-10-07,11.9,1.9,25.5,9.1,14.1,1
2020-10-08,14.1,5.3,33.5,5.11,9.2,1
2020-10-09,9.2,4.6,22.8,7.03,8.9,1
2020-10-10,8.9,2.9,29.7,7.66,9.1,0
2020-10-11,9.1,0.1,19.4,9.34,9.2,1
2020-10-12,9.2,3.9,18.1,2.54,9.1,1
2020-10-13,9.1,3.1,20.3,3.47,10.4,1
2020-10-14,10.4,2.5,23.2,7.01,9.4,0
2020-10-15,9.4,0.4,22.1,7.52,9.4,0
2020-10-16,9.4,0.1,14.8,6.78,10.0,1
2020-10-17,10.0,1.6,10.8,3.38,9.4,0
2020-10-18,9.4,0.2,9.4,6.57,11.1,0
2020-10-19,11.1,0.0,22.7,8.4,14.6,1
2020-10-20,14.6,2.4,26.8,6.31,14.2,1
2020-10-21,14.2,10.9,26.0,2.8,12.9,0
2020-10-22,12.9,0.4,25.6,7.78,12.2,0
2020-10-23,12.2,0.7,24.7,6.17,12.7,1
2020-10-24,12.7,5.6,43.1,3.05,10.3,1
2020-10-25,10.3,1.2,26.8,6.88,8.9,0
2020-10-26,8.9,0.3,25.0,6.96,9.6,1
2020-10-27,9.6,2.8,32.3,1.27,9.8,1
2020-10-28,9.8,1.3,29.6,5.76,11.2,1
2020-10-29,11.2,5.1,29.5,1.33,15.0,0
2020-10-30,15.0,0.2,31.2,1.9,13.4,1
2020-10-31,13.4,6.2,37.1,2.68,14.3,0
2020-11-01,14.3,1.0,39.0,3.51,14.1,1
2020-11-02,14.1,1.2,45.1,4.77,7.7,1
2020-11-03,7.7,3.5,33.0,5.39,5.0,0
2020-11-04,5.0,0.0,9.6,7.53,4.5,0
2020-11-05,4.5,0.0,10.3,4.86,5.9,0
2020-11-06,5.9,0.0,16.5,5.29,8.7,0
2020-11-07,8.7,0.0,11.4,6.65,11.3,0
2020-11-08,11.3,0.1,10.6,3.28,13.2,1
2020-11-09,13.2,2.3,13.7,4.05,11.5,0
2020-11-10,11.5,0.7,14.2,4.9,11.0,1
2020-11-11,11.0,1.2,30.1,3.37,10.6,1
2020-11-12,10.6,4.7,31.8,4.9,11.1,0
2020-11-13,11.1,0.2,22.8,3.79,12.6,1
2020-11-14,12.6,9.9,39.0,1.42,11.4,1
2020-11-15,11.4,14.9,36.8,3.15,10.3,1
2020-11-16,10.3,1.2,26.5,2.38,12.7,0
2020-11-17,12.7,0.0,28.0,2.49,12.2,0
2020-11-18,12.2,0.5,30.1,3.73,7.2,0
2020-11-19,7.2,1.0,30.3,1.55,5.6,1
2020-11-20,5.6,2.0,19.4,2.22,10.6,0
2020-11-21,10.6,0.0,30.1,4.17,9.2,0
2020-11-22,9.2,0.1,17.6,3.71,5.8,0
2020-11-23,5.8,0.0,14.8,3.0,9.7,0
2020-11-24,9.7,0.0,23.0,3.61,9.9,0
2020-11-25,9.9,0.3,22.3,2.11,4.9,0
2020-11-26,4.9,0.0,10.6,2.74,4.7,0
2020-11-27,4.7,0.0,11.8,1.38,7.6,0
2020-11-28,7.6,0.0,14.1,4.0,7.3,0
2020-11-29,7.3,0.0,13.7,2.08,7.5,1
2020-11-30,7.5,3.1,23.7,1.04,4.7,0
2020-12-01,4.7,0.0,18.2,4.27,3.7,0
2020-12-02,3.7,0.3,11.0,1.64,5.0,1
2020-12-03,5.0,14.0,22.0,0.59,3.6,1
2020-12-04,3.6,5.7,22.9,1.09,3.9,0
2020-12-05,3.9,0.0,18.0,3.82,2.7,0
2020-12-06,2.7,0.7,15.4,3.07,2.3,0
2020-12-07,2.3,0.2,9.8,2.25,2.5,0
2020-12-08,2.5,0.1,9.9,3.11,4.6,1
2020-12-09,4.6,3.3,15.3,2.67,6.7,0
2020-12-10,6.7,0.1,19.1,1.34,7.5,1
2020-12-11,7.5,5.4,17.7,2.14,6.4,0
2020-12-12,6.4,0.6,19.6,1.73,6.4,1
2020-12-13,6.4,4.6,28.9,0.65,10.5,1
2020-12-14,10.5,7.7,33.4,2.5,8.4,0
2020-12-15,8.4,0.5,24.1,3.41,8.9,1
2020-12-16,8.9,3.1,28.4,1.4,8.4,0
2020-12-17,8.4,0.0,23.3,3.76,11.1,0
2020-12-18,11.1,0.4,31.4,1.08,10.0,1
2020-12-19,10.0,4.6,28.3,2.85,7.7,0
2020-12-20,7.7,0.2,21.7,3.46,10.7,1
2020-12-21,10.7,7.3,27.0,1.07,10.9,1
2020-12-22,10.9,2.6,30.4,1.2,10.5,1
2020-12-23,10.5,7.2,20.4,1.0,4.7,1
2020-12-24,4.7,2.2,33.7,3.36,1.7,0
2020-12-25,1.7,0.0,24.4,3.59,5.6,0
2020-12-26,5.6,0.0,41.8,1.88,5.9,1
2020-12-27,5.9,13.5,49.9,2.74,1.3,0
2020-12-28,1.3,0.3,16.5,2.38,1.3,0
2020-12-29,1.3,0.3,12.6,2.26,0.7,0
2020-12-30,0.7,0.0,14.0,3.31,-0.7,0
2020-12-31,-0.7,0.0,11.2,2.89,0.8,0
2021-01-01,0.8,0.4,10.0,1.34,2.5,0
2021-01-02,2.5,0.0,13.2,3.02,1.6,0
2021-01-03,1.6,0.6,19.7,2.76,3.1,1
2021-01-04,3.1,2.3,26.6,0.75,2.6,1
2021-01-05,2.6,1.9,24.3,1.1,2.4,1
2021-01-06,2.4,3.4,18.5,2.32,-0.8,0
2021-01-07,-0.8,0.0,11.2,3.45,-0.5,0
2021-01-08,-0.5,0.0,8.4,1.56,-0.7,0
2021-01-09,-0.7,0.0,9.7,3.3,0.1,0
2021-01-10,0.1,0.0,10.8,2.23,5.0,0
2021-01-11,5.0,0.6,29.8,3.78,6.1,1
2021-01-12,6.1,3.8,28.1,1.55,4.9,1
2021-01-13,4.9,2.6,12.2,0.51,5.1,1
2021-01-14,5.1,27.6,22.0,0.51,1.7,0
2021-01-15,1.7,0.0,13.5,3.21,4.0,1
2021-01-16,4.0,6.3,24.1,0.9,4.3,0
2021-01-17,4.3,0.0,18.2,4.51,4.4,0
2021-01-18,4.4,0.9,26.6,3.21,10.0,1
2021-01-19,10.0,2.4,34.9,2.3,9.9,1
2021-01-20,9.9,7.2,38.5,1.2,6.0,1
2021-01-21,6.0,2.3,41.4,4.26,2.7,0
2021-01-22,2.7,0.7,13.1,5.58,0.6,0
2021-01-23,0.6,0.0,18.9,4.16,-0.4,1
2021-01-24,-0.4,4.5,17.1,1.34,0.4,0
2021-01-25,0.4,0.7,17.5,6.15,1.9,1
2021-01-26,1.9,4.1,20.4,1.62,7.5,1
2021-01-27,7.5,2.6,15.4,2.31,10.3,1
2021-01-28,10.3,14.6,28.9,4.08,9.0,1
2021-01-29,9.0,9.5,28.6,3.82,4.7,1
2021-01-30,4.7,15.4,30.8,0.72,2.3,1
2021-01-31,2.3,2.0,25.3,3.05,3.7,0
2021-02-01,3.7,0.0,14.1,2.31,9.0,1
2021-02-02,9.0,5.0,29.1,4.1,7.6,1
2021-02-03,7.6,2.5,25.5,2.3,6.0,1
2021-02-04,6.0,5.3,16.6,2.15,6.7,0
2021-02-05,6.7,0.9,15.9,4.61,4.7,1
2021-02-06,4.7,8.8,24.1,4.92,1.3,1
2021-02-07,1.3,4.6,33.5,2.2,-1.4,0
2021-02-08,-1.4,0.5,28.3,3.4,-1.4,0
2021-02-09,-1.4,1.0,20.2,4.78,-2.7,0
2021-02-10,-2.7,0.0,19.5,8.99,-5.0,0
2021-02-11,-5.0,0.0,18.1,7.96,-2.4,0
2021-02-12,-2.4,0.0,26.3,8.12,-2.6,0
2021-02-13,-2.6,0.0,23.8,6.38,2.2,0
2021-02-14,2.2,0.6,29.1,4.43,8.7,1
2021-02-15,8.7,1.8,23.4,4.8,9.1,1
2021-02-16,9.1,2.1,27.7,2.69,9.1,1
2021-02-17,9.1,3.0,31.6,2.36,8.3,1
2021-02-18,8.3,1.3,35.1,4.69,8.0,0
2021-02-19,8.0,1.0,33.3,3.57,12.2,0
2021-02-20,12.2,0.5,27.8,7.23,11.0,0
2021-02-21,11.0,0.4,21.2,6.8,9.5,0
2021-02-22,9.5,1.0,18.8,3.33,9.6,0
2021-02-23,9.6,0.0,31.5,10.2,12.5,0
2021-02-24,12.5,0.0,29.3,7.03,9.8,0
2021-02-25,9.8,0.3,22.9,3.21,4.8,0
2021-02-26,4.8,0.0,11.2,11.21,5.4,0
2021-02-27,5.4,0.0,11.3,10.52,4.6,0
2021-02-28,4.6,0.0,16.8,8.77,5.6,0
2021-03-01,5.6,0.0,18.3,10.01,4.6,0
2021-03-02,4.6,0.0,11.6,8.75,5.8,1
2021-03-03,5.8,6.7,8.8,6.11,5.2,1
2021-03-04,5.2,1.7,17.8,3.44,3.8,0
2021-03-05,3.8,0.0,23.4,6.71,2.8,0
2021-03-06,2.8,0.0,12.4,6.47,2.3,0
2021-03-07,2.3,0.0,8.9,8.67,3.4,0
2021-03-08,3.4,0.1,9.8,8.0,5.5,0
2021-03-09,5.5,0.0,16.4,13.19,7.3,1
2021-03-10,7.3,6.0,37.2,2.14,9.0,1
2021-03-11,9.0,1.4,46.7,9.52,7.0,0
2021-03-12,7.0,1.0,38.1,10.31,6.7,1
2021-03-13,6.7,5.6,41.4,12.07,7.0,1
2021-03-14,7.0,1.8,29.0,8.27,8.5,0
2021-03-15,8.5,0.4,27.0,9.15,8.9,0
2021-03-16,8.9,0.5,26.7,5.18,6.4,0
2021-03-17,6.4,0.9,22.3,7.76,6.6,0
2021-03-18,6.6,1.0,22.7,4.2,7.3,0
2021-03-19,7.3,0.3,20.9,11.9,5.8,0
2021-03-20,5.8,0.0,11.2,5.63,8.2,0
2021-03-21,8.2,0.1,17.7,10.76,7.0,0
2021-03-22,7.0,0.0,12.4,14.08,7.3,0
2021-03-23,7.3,0.0,19.9,11.5,7.9,0
2021-03-24,7.9,0.1,21.2,8.96,7.5,0
2021-03-25,7.5,0.9,27.2,10.71,8.5,1
2021-03-26,8.5,4.3,37.4,4.87,6.9,0
2021-03-27,6.9,0.0,29.6,11.21,10.1,0
2021-03-28,10.1,0.0,39.4,9.24,11.0,0
2021-03-29,11.0,0.0,25.5,16.75,11.4,0
2021-03-30,11.4,0.0,13.0,18.95,14.1,0
2021-03-31,14.1,0.0,17.3,12.31,10.5,0
2021-04-01,10.5,0.0,23.2,17.06,6.6,0
2021-04-02,6.6,0.0,24.0,14.33,6.8,0
2021-04-03,6.8,0.0,22.9,9.01,7.1,0
2021-04-04,7.1,0.0,16.3,19.26,5.4,0
2021-04-05,5.4,0.1,30.2,13.89,2.7,0
2021-04-06,2.7,0.2,24.0,16.26,2.5,0
2021-04-07,2.5,0.0,21.0,12.84,6.4,0
2021-04-08,6.4,0.0,24.5,11.64,7.9,0
2021-04-09,7.9,0.7,16.7,12.55,6.2,0
2021-04-10,6.2,0.0,23.1,9.71,3.8,1
2021-04-11,3.8,1.8,18.0,19.3,3.3,1
2021-04-12,3.3,1.1,10.2,14.55,4.9,0
2021-04-13,4.9,0.6,10.1,17.18,6.0,0
2021-04-14,6.0,0.0,19.2,17.42,4.8,0
2021-04-15,4.8,0.7,21.3,17.08,4.9,0
2021-04-16,4.9,0.0,12.2,15.19,5.8,0
2021-04-17,5.8,0.0,15.1,22.73,7.5,0
2021-04-18,7.5,0.0,11.5,21.34,8.5,0
2021-04-19,8.5,0.0,15.0,22.45,9.3,0
2021-04-20,9.3,0.0,11.6,18.86,8.9,0
2021-04-21,8.9,0.4,23.4,18.11,7.0,0
2021-04-22,7.0,0.0,18.0,23.81,7.8,0
2021-04-23,7.8,0.0,19.1,24.63,9.1,0
2021-04-24,9.1,0.0,23.2,24.2,7.9,0
2021-04-25,7.9,0.0,26.6,19.84,7.3,0
2021-04-26,7.3,0.0,20.4,21.45,8.1,0
2021-04-27,8.1,0.0,14.2,19.48,8.0,1
2021-04-28,8.0,4.6,23.5,7.0,7.3,0
2021-04-29,7.3,0.4,19.8,17.58,6.5,0
2021-04-30,6.5,0.3,14.1,21.54,7.0,0
2021-05-01,7.0,0.6,16.4,21.49,7.9,0
2021-05-02,7.9,0.3,16.6,21.66,8.7,1
2021-05-03,8.7,4.7,46.4,9.86,9.8,1
2021-05-04,9.8,1.8,40.5,21.24,6.8,1
2021-05-05,6.8,3.0,24.3,19.76,6.5,1
2021-05-06,6.5,2.6,18.4,19.99,8.3,0
2021-05-07,8.3,0.1,18.9,19.06,11.6,1
2021-05-08,11.6,9.4,40.5,6.83,15.4,1
2021-05-09,15.4,2.0,27.9,16.74,12.6,1
2021-05-10,12.6,1.9,33.4,21.86,11.4,0
2021-05-11,11.4,0.6,26.0,18.84,11.9,1
2021-05-12,11.9,1.1,20.8,20.47,10.8,1
2021-05-13,10.8,5.3,18.3,8.98,10.2,0
2021-05-14,10.2,0.5,17.8,12.66,10.4,1
2021-05-15,10.4,3.4,16.9,10.5,10.5,1
2021-05-16,10.5,7.8,21.7,13.33,11.7,1
2021-05-17,11.7,3.7,18.5,18.07,11.1,1
2021-05-18,11.1,3.3,28.1,20.2,11.3,1
2021-05-19,11.3,5.7,23.1,19.8,10.3,0
2021-05-20,10.3,0.6,39.0,9.05,11.2,1
2021-05-21,11.2,4.0,47.9,10.64,10.7,1
2021-05-22,10.7,4.8,25.8,15.28,9.8,1
2021-05-23,9.8,6.8,34.2,14.3,10.2,1
2021-05-24,10.2,10.4,31.8,20.52,10.6,0
2021-05-25,10.6,0.8,27.8,16.68,10.8,0
2021-05-26,10.8,0.6,18.8,20.65,13.3,0
2021-05-27,13.3,0.0,13.0,20.6,14.1,0
2021-05-28,14.1,0.5,9.8,15.86,14.1,0
2021-05-29,14.1,0.0,17.3,17.88,12.6,0
2021-05-30,12.6,0.0,19.5,26.1,15.4,0
2021-05-31,15.4,0.0,18.1,28.05,17.4,0
2021-06-01,17.4,0.0,23.8,29.33,19.0,0
2021-06-02,19.0,0.1,19.3,22.72,19.1,1
2021-06-03,19.1,2.0,18.3,24.24,14.5,1
2021-06-04,14.5,6.7,14.4,7.4,16.8,0
2021-06-05,16.8,0.0,12.4,22.29,16.6,1
2021-06-06,16.6,1.1,10.1,16.43,17.1,0
2021-06-07,17.1,0.2,14.5,21.7,17.5,0
2021-06-08,17.5,0.0,14.0,26.53,17.9,0
2021-06-09,17.9,0.0,16.5,29.05,18.4,0
2021-06-10,18.4,0.4,18.8,16.01,19.2,0
2021-06-11,19.2,0.0,22.9,17.07,18.4,0
2021-06-12,18.4,0.0,13.8,23.56,19.6,0
2021-06-13,19.6,0.0,14.1,25.07,21.0,0
2021-06-14,21.0,0.2,14.8,24.51,19.0,0
2021-06-15,19.0,0.2,17.9,22.79,20.8,0
2021-06-16,20.8,0.8,16.5,24.24,19.5,1
2021-06-17,19.5,11.2,13.2,11.44,15.0,1
2021-06-18,15.0,29.1,26.4,5.66,13.8,1
2021-06-19,13.8,3.0,18.5,10.36,14.9,1
2021-06-20,14.9,5.5,18.6,11.01,12.7,1
2021-06-21,12.7,11.4,25.0,5.48,12.9,0
2021-06-22,12.9,0.6,27.0,11.34,13.8,0
2021-06-23,13.8,0.0,11.4,25.09,14.9,0
2021-06-24,14.9,0.4,15.2,18.82,16.5,1
2021-06-25,16.5,2.2,15.2,15.54,15.9,0
2021-06-26,15.9,0.1,13.6,20.37,16.7,1
2021-06-27,16.7,14.4,24.4,9.89,17.2,1
2021-06-28,17.2,7.8,17.8,10.49,16.2,1
2021-06-29,16.2,1.2,19.8,12.18,14.4,0
2021-06-30,14.4,0.4,14.5,9.87,16.3,0
2021-07-01,16.3,0.1,12.7,17.16,18.1,0
2021-07-02,18.1,0.9,14.5,21.77,17.8,1
2021-07-03,17.8,2.6,22.2,16.93,16.5,1
2021-07-04,16.5,5.0,27.8,15.46,16.1,1
2021-07-05,16.1,4.0,22.0,18.0,15.5,1
2021-07-06,15.5,8.5,36.6,19.44,16.2,1
2021-07-07,16.2,2.4,27.6,19.31,16.6,1
2021-07-08,16.6,2.0,14.1,18.74,17.6,0
2021-07-09,17.6,0.6,14.3,19.25,15.5,1
2021-07-10,15.5,1.5,10.3,11.51,16.0,1
2021-07-11,16.0,1.7,15.4,17.3,16.4,1
2021-07-12,16.4,16.0,13.2,11.21,18.0,1
2021-07-13,18.0,1.6,18.4,20.29,18.6,0
2021-07-14,18.6,0.3,21.1,19.3,17.9,0
2021-07-15,17.9,0.0,19.7,17.79,17.8,0
2021-07-16,17.8,0.0,17.0,28.35,19.9,0
2021-07-17,19.9,0.0,13.2,28.02,22.2,0
2021-07-18,22.2,0.0,9.3,26.61,22.5,0
2021-07-19,22.5,0.3,10.8,23.87,22.6,0
2021-07-20,22.6,0.0,17.3,23.49,22.3,0
2021-07-21,22.3,0.6,11.6,23.08,21.0,0
2021-07-22,21.0,0.0,14.1,25.11,18.2,0
2021-07-23,18.2,0.0,25.3,24.11,18.3,1
2021-07-24,18.3,14.3,24.6,12.15,18.3,1
2021-07-25,18.3,4.5,14.7,11.09,19.3,1
2021-07-26,19.3,2.2,15.3,17.53,18.0,1
2021-07-27,18.0,3.4,20.7,12.98,16.7,1
2021-07-28,16.7,6.1,31.0,17.24,16.6,0
2021-07-29,16.6,0.2,27.8,22.51,16.6,1
2021-07-30,16.6,2.6,39.2,17.54,16.3,1
2021-07-31,16.3,5.7,17.2,15.24,16.3,1
2021-08-01,16.3,4.2,15.2,17.58,15.1,0
2021-08-02,15.1,0.4,12.3,13.37,15.7,0
2021-08-03,15.7,0.8,11.0,18.73,16.3,0
2021-08-04,16.3,0.7,9.7,19.86,16.4,1
2021-08-05,16.4,2.1,26.0,10.78,17.1,1
2021-08-06,17.1,8.1,28.8,18.18,16.0,1
2021-08-07,16.0,3.7,26.8,14.46,16.1,1
2021-08-08,16.1,4.6,30.6,15.69,15.9,1
2021-08-09,15.9,10.1,24.4,14.43,17.1,0
2021-08-10,17.1,0.1,15.0,19.25,17.3,0
2021-08-11,17.3,0.0,19.0,17.7,18.3,0
2021-08-12,18.3,0.4,23.0,12.0,17.4,0
2021-08-13,17.4,0.3,24.0,12.98,18.3,0
2021-08-14,18.3,0.0,19.4,17.05,18.0,1
2021-08-15,18.0,1.2,24.5,15.09,15.6,0
2021-08-16,15.6,0.3,23.5,11.21,15.3,0
2021-08-17,15.3,0.6,21.9,6.31,17.9,0
2021-08-18,17.9,0.7,22.8,11.67,16.5,0
2021-08-19,16.5,0.5,17.4,10.71,17.9,0
2021-08-20,17.9,0.4,13.0,11.08,17.3,1
2021-08-21,17.3,5.5,12.5,7.63,17.6,1
2021-08-22,17.6,9.6,19.9,11.53,17.0,0
2021-08-23,17.0,0.1,16.9,12.78,16.5,0
2021-08-24,16.5,0.2,22.5,15.19,16.7,0
2021-08-25,16.7,0.0,18.3,17.33,16.3,0
2021-08-26,16.3,0.0,22.4,10.29,15.2,0
2021-08-27,15.2,0.0,16.4,11.87,15.3,0
2021-08-28,15.3,0.3,23.6,12.99,14.6,0
2021-08-29,14.6,0.0,20.2,12.41,15.8,0
2021-08-30,15.8,0.4,24.4,8.92,15.8,0
2021-08-31,15.8,0.2,23.9,10.05,15.9,0
2021-09-01,15.9,0.1,19.5,10.76,16.1,0
2021-09-02,16.1,0.0,21.3,8.87,16.4,0
2021-09-03,16.4,0.2,16.3,11.68,15.7,0
2021-09-04,15.7,0.4,17.9,8.79,17.8,0
2021-09-05,17.8,0.0,12.2,16.73,19.6,0
2021-09-06,19.6,0.0,10.5,17.1,21.1,0
2021-09-07,21.1,0.0,13.8,18.58,21.3,0
2021-09-08,21.3,0.0,18.2,18.51,18.9,1
2021-09-09,18.9,3.5,21.9,13.05,18.2,1
2021-09-10,18.2,3.4,18.1,8.28,18.0,0
2021-09-11,18.0,0.1,19.8,10.76,16.2,0
2021-09-12,16.2,0.2,13.0,10.95,16.3,0
2021-09-13,16.3,0.0,18.0,8.67,16.6,1
2021-09-14,16.6,14.7,14.8,4.59,16.7,0
2021-09-15,16.7,0.1,14.9,9.67,16.1,0
2021-09-16,16.1,0.0,12.2,12.63,16.1,0
2021-09-17,16.1,0.2,18.8,12.11,17.3,0
2021-09-18,17.3,0.6,13.8,12.35,16.1,1
2021-09-19,16.1,3.3,11.2,5.81,15.5,0
2021-09-20,15.5,0.1,19.1,8.0,15.0,0
2021-09-21,15.0,0.0,8.3,13.08,14.9,0
2021-09-22,14.9,0.0,17.8,14.43,15.9,0
2021-09-23,15.9,0.2,23.1,9.62,16.7,0
2021-09-24,16.7,0.0,16.4,14.47,16.8,0
2021-09-25,16.8,0.1,9.4,6.06,16.7,0
2021-09-26,16.7,0.4,20.8,10.34,15.7,1
2021-09-27,15.7,4.2,39.9,9.87,13.5,1
2021-09-28,13.5,12.0,26.9,6.2,11.4,0
2021-09-29,11.4,0.2,28.0,12.63,12.3,1
2021-09-30,12.3,2.9,36.0,4.18,14.6,1
2021-10-01,14.6,7.6,30.9,5.75,12.1,1
2021-10-02,12.1,21.9,37.1,1.85,12.5,0
2021-10-03,12.5,0.7,31.0,10.73,12.8,1
2021-10-04,12.8,1.1,25.0,9.84,12.8,1
2021-10-05,12.8,17.3,33.0,8.48,12.0,0
2021-10-06,12.0,0.0,27.0,12.51,15.1,0
2021-10-07,15.1,0.1,14.0,4.66,15.8,0
2021-10-08,15.8,0.1,11.2,5.43,12.2,0
2021-10-09,12.2,0.0,10.2,10.02,12.8,0
2021-10-10,12.8,0.2,15.2,5.58,11.2,0
2021-10-11,11.2,0.0,18.9,9.58,11.0,0
2021-10-12,11.0,0.3,18.2,6.25,11.5,0
2021-10-13,11.5,0.0,10.8,5.99,12.4,0
2021-10-14,12.4,0.2,21.1,6.75,11.9,0
2021-10-15,11.9,0.0,16.3,5.74,11.7,1
2021-10-16,11.7,1.3,13.3,6.48,12.5,1
2021-10-17,12.5,1.2,16.9,3.99,13.2,1
2021-10-18,13.2,4.8,21.9,2.81,17.9,1
2021-10-19,17.9,1.8,36.4,7.47,15.3,1
2021-10-20,15.3,34.0,33.9,7.68,9.1,1
2021-10-21,9.1,6.3,29.8,8.59,8.2,0
2021-10-22,8.2,0.0,24.8,7.24,9.0,0
2021-10-23,9.0,0.0,19.0,6.38,12.2,0
2021-10-24,12.2,0.0,22.8,7.16,11.7,1
2021-10-25,11.7,4.6,20.7,7.18,11.9,0
2021-10-26,11.9,0.0,27.7,6.23,14.6,0
2021-10-27,14.6,0.0,31.9,6.05,13.7,0
2021-10-28,13.7,0.0,26.3,8.29,13.1,1
2021-10-29,13.1,4.6,35.9,5.56,11.3,1
2021-10-30,11.3,4.4,21.2,5.66,11.4,1
2021-10-31,11.4,10.1,46.4,3.94,9.5,0
2021-11-01,9.5,0.7,27.3,6.98,6.4,0
2021-11-02,6.4,0.0,8.9,7.52,5.7,0
2021-11-03,5.7,0.4,14.8,5.97,6.8,0
2021-11-04,6.8,0.0,27.0,3.46,5.1,0
2021-11-05,5.1,0.0,11.3,6.58,10.0,0
2021-11-06,10.0,0.1,32.1,3.58,9.7,0
2021-11-07,9.7,0.0,23.5,6.25,7.6,0
2021-11-08,7.6,0.0,11.9,5.55,12.2,0
2021-11-09,12.2,0.0,20.6,4.62,11.6,0
2021-11-10,11.6,0.0,11.0,1.65,10.9,0
2021-11-11,10.9,0.1,12.5,3.26,11.9,1
2021-11-12,11.9,1.1,25.8,3.68,11.1,0
2021-11-13,11.1,0.0,19.4,2.78,10.2,0
2021-11-14,10.2,0.0,19.0,2.83,9.8,0
2021-11-15,9.8,0.0,7.8,3.18,8.1,0
2021-11-16,8.1,0.3,10.9,4.36,7.8,0
2021-11-17,7.8,0.0,12.7,5.34,9.3,0
2021-11-18,9.3,0.0,20.8,4.81,10.9,0
2021-11-19,10.9,0.0,14.9,2.5,9.9,0
2021-11-20,9.9,0.1,13.7,1.48,6.6,0
2021-11-21,6.6,0.4,25.6,4.85,5.8,0
2021-11-22,5.8,0.0,21.3,5.17,4.2,0
